month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
August 2018,180,negative,Idk the main discussion today has been if there's going to be drinking,,3841,,,,Zoya Shepko,,,,,"August 1, 2018 8:39 PM"
August 2018,181,negative,Not worrying about if there's even going to be instructor,,3837,,,,Zoya Shepko,,,,,"August 1, 2018 8:40 PM"
August 2018,182,Neutral,No because like a lot of the campers are over 18,,3836,,,,Zoya Shepko,,,,,"August 1, 2018 8:40 PM"
August 2018,183,negative,So [name]s gonna make us not drink all camp,,3835,,,,Zoya Shepko,,,,,"August 1, 2018 8:40 PM"
August 2018,184,negative,Rekt,,3834,,,,Zoya Shepko,,,,,"August 1, 2018 8:40 PM"
August 2018,185,fear,There's like 7 that are 18 and [name]s worried about it,,3832,,,,Zoya Shepko,,,,,"August 1, 2018 8:41 PM"
August 2018,186,negative,It's pretty gg,,3830,,,,Zoya Shepko,,,,,"August 1, 2018 8:41 PM"
August 2018,187,Neutral,I knowwwwwwww,,3829,,,,Zoya Shepko,,,,,"August 1, 2018 8:41 PM"
August 2018,188,negative,We have to suffer so they don't drink,,3828,,,,Zoya Shepko,,,,,"August 1, 2018 8:41 PM"
August 2018,189,negative,Just make them go to bed earlier what the heck,,3826,,,,Zoya Shepko,,,,,"August 1, 2018 8:41 PM"
August 2018,190,Neutral,They haven't heard about it yet,,3825,,,,Zoya Shepko,,,,,"August 1, 2018 8:42 PM"
August 2018,191,Neutral,No I think it's just the group of younger people this year,,3822,,,,Zoya Shepko,,,,,"August 1, 2018 8:43 PM"
August 2018,192,Neutral,Like [name],,3821,,,,Zoya Shepko,,,,,"August 1, 2018 8:43 PM"
August 2018,193,negative,Who is crazy,,3820,,,,Zoya Shepko,,,,,"August 1, 2018 8:43 PM"
August 2018,194,Neutral,[name],,3819,,,,Zoya Shepko,,,,,"August 1, 2018 8:43 PM"
August 2018,195,negative,Who is crazy,,3818,,,,Zoya Shepko,,,,,"August 1, 2018 8:43 PM"
August 2018,196,anger,Omg stoppppp,,3815,,,,Zoya Shepko,,,,,"August 1, 2018 8:44 PM"
August 2018,197,negative,[name] says she's making a 1:30 curfew,,3810,,,,Zoya Shepko,,,,,"August 1, 2018 8:45 PM"
August 2018,198,Neutral,For them,,3809,,,,Zoya Shepko,,,,,"August 1, 2018 8:45 PM"
August 2018,199,negative,Stopppppppppp,,3804,,,,Zoya Shepko,,,,,"August 1, 2018 8:45 PM"
August 2018,200,negative,Noooooooooo,,3803,,,,Zoya Shepko,,,,,"August 1, 2018 8:45 PM"
August 2018,201,negative,That's the problemmmm,,3802,,,,Zoya Shepko,,,,,"August 1, 2018 8:45 PM"
August 2018,202,Neutral,Yeah but I'm saying we only drank when we were given something,,3799,,,,Zoya Shepko,,,,,"August 1, 2018 8:46 PM"
August 2018,203,Neutral,They will want,,3797,,,,Zoya Shepko,,,,,"August 1, 2018 8:46 PM"
August 2018,204,Neutral,It,,3796,,,,Zoya Shepko,,,,,"August 1, 2018 8:46 PM"
August 2018,205,Neutral,Sana I'm just talking about camp,,3791,,,,Zoya Shepko,,,,,"August 1, 2018 8:46 PM"
August 2018,206,Neutral,What would you do,,3789,,,,Zoya Shepko,,,,,"August 1, 2018 8:46 PM"
August 2018,207,Neutral,Let them drink with us?,,3787,,,,Zoya Shepko,,,,,"August 1, 2018 8:46 PM"
August 2018,208,Neutral,What do you mean,,3783,,,,Zoya Shepko,,,,,"August 1, 2018 8:47 PM"
August 2018,209,negative,[name] was complaining that all the staff was always hungover during the day,,3778,,,,Zoya Shepko,,,,,"August 1, 2018 8:48 PM"
August 2018,210,anticipation,So that also why she wants it to happen,,3776,,,,Zoya Shepko,,,,,"August 1, 2018 8:48 PM"
August 2018,211,Neutral,Like [name],,3775,,,,Zoya Shepko,,,,,"August 1, 2018 8:48 PM"
August 2018,212,Neutral,[name],,3772,,,,Zoya Shepko,,,,,"August 1, 2018 8:48 PM"
August 2018,213,Neutral,Okay but why have alcohol then,,3767,,,,Zoya Shepko,,,,,"August 1, 2018 8:49 PM"
August 2018,214,negative,Like I get that it's boring without it,,3766,,,,Zoya Shepko,,,,,"August 1, 2018 8:49 PM"
August 2018,215,negative,Ughhh,,3764,,,,Zoya Shepko,,,,,"August 1, 2018 8:49 PM"
August 2018,216,Neutral,Lol none of them know about that,,3756,,,,Zoya Shepko,,,,,"August 1, 2018 8:51 PM"
August 2018,217,disgust,I'm not about to rat them out,,3755,,,,Zoya Shepko,,,,,"August 1, 2018 8:51 PM"
August 2018,218,Neutral,TRUE,,3749,,,,Zoya Shepko,,,,,"August 1, 2018 8:52 PM"
August 2018,219,Neutral,TRUE,,3748,,,,Zoya Shepko,,,,,"August 1, 2018 8:52 PM"
August 2018,220,negative,Gggggggggggggggggg,,3744,,,,Zoya Shepko,,,,,"August 1, 2018 9:14 PM"
August 2018,221,Neutral,It's all true,,3742,,,,Zoya Shepko,,,,,"August 1, 2018 9:14 PM"
August 2018,222,negative,If we completely ban it,,3741,,,,Zoya Shepko,,,,,"August 1, 2018 9:15 PM"
August 2018,223,Neutral,They just go off on there own,,3740,,,,Zoya Shepko,,,,,"August 1, 2018 9:15 PM"
August 2018,224,negative,And we don't know what's happening,,3739,,,,Zoya Shepko,,,,,"August 1, 2018 9:15 PM"
August 2018,225,negative,Which is bad,,3738,,,,Zoya Shepko,,,,,"August 1, 2018 9:15 PM"
August 2018,226,Neutral,Well I told her,,3736,,,,Zoya Shepko,,,,,"August 1, 2018 9:16 PM"
August 2018,227,Neutral,gg,,3735,,,,Zoya Shepko,,,,,"August 1, 2018 9:16 PM"
August 2018,228,negative,[name] says there could still be issues,,3734,,,,Zoya Shepko,,,,,"August 1, 2018 9:18 PM"
August 2018,229,negative,They think they can just stop it by saying no completely to it,,3731,,,,Zoya Shepko,,,,,"August 1, 2018 9:19 PM"
August 2018,230,Neutral,Also apparently bag checks,,3728,,,,Zoya Shepko,,,,,"August 1, 2018 9:19 PM"
August 2018,231,Neutral,gg on the phone with [name],,3725,,,,Zoya Shepko,,,,,"August 1, 2018 9:20 PM"
August 2018,232,Neutral,yeah she's saying dry,,3724,,,,Zoya Shepko,,,,,"August 1, 2018 9:20 PM"
August 2018,233,negative,rekt,,3723,,,,Zoya Shepko,,,,,"August 1, 2018 9:20 PM"
August 2018,234,positive,[name] agreed with me,,3720,,,,Zoya Shepko,,,,,"August 1, 2018 9:22 PM"
August 2018,235,Neutral,gg,,3717,,,,Zoya Shepko,,,,,"August 1, 2018 9:28 PM"
August 2018,236,negative,I think she's a little annoyed at me,,3716,,,,Zoya Shepko,,,,,"August 1, 2018 9:29 PM"
August 2018,237,negative,but like I saw what happened at bobriwak,,3715,,,,Zoya Shepko,,,,,"August 1, 2018 9:29 PM"
August 2018,238,negative,she said that if they sneak out and we don't know about it its fine,,3712,,,,Zoya Shepko,,,,,"August 1, 2018 9:29 PM"
August 2018,239,negative,because that will always happen apparently,,3709,,,,Zoya Shepko,,,,,"August 1, 2018 9:29 PM"
August 2018,240,negative,so we suffer,,3707,,,,Zoya Shepko,,,,,"August 1, 2018 9:29 PM"
August 2018,241,anticipation,and they still get to have fun,,3706,,,,Zoya Shepko,,,,,"August 1, 2018 9:30 PM"
August 2018,242,Neutral,"and that we are ""trying to work on the reputation of camp""",,3704,,,,Zoya Shepko,,,,,"August 1, 2018 9:30 PM"
August 2018,243,Neutral,because campers have been telling others that all we do is drink,,3703,,,,Zoya Shepko,,,,,"August 1, 2018 9:30 PM"
August 2018,244,negative,its going to be us being lame and them drinking at night,,3699,,,,Zoya Shepko,,,,,"August 1, 2018 9:35 PM"
August 2018,245,Neutral,I know it,,3698,,,,Zoya Shepko,,,,,"August 1, 2018 9:35 PM"
August 2018,246,Neutral,she says she can,,3694,,,,Zoya Shepko,,,,,"August 1, 2018 9:36 PM"
August 2018,247,Neutral,also his wife is going to be there,,3693,,,,Zoya Shepko,,,,,"August 1, 2018 9:36 PM"
August 2018,248,Neutral,like the new one,,3692,,,,Zoya Shepko,,,,,"August 1, 2018 9:36 PM"
August 2018,249,Neutral,with her 7 year old son,,3691,,,,Zoya Shepko,,,,,"August 1, 2018 9:36 PM"
August 2018,250,Neutral,so [name] thinks that that will solve that issue,,3690,,,,Zoya Shepko,,,,,"August 1, 2018 9:36 PM"
August 2018,251,negative,lol I think [name] only thinks they would be drinking,,3687,,,,Zoya Shepko,,,,,"August 1, 2018 9:38 PM"
August 2018,252,Neutral,but like all those older boys come the next week,,3686,,,,Zoya Shepko,,,,,"August 1, 2018 9:39 PM"
August 2018,253,negative,and they could be hanging out with them,,3685,,,,Zoya Shepko,,,,,"August 1, 2018 9:39 PM"
August 2018,254,negative,and smoking,,3684,,,,Zoya Shepko,,,,,"August 1, 2018 9:39 PM"
August 2018,255,negative,or doing other drugs,,3683,,,,Zoya Shepko,,,,,"August 1, 2018 9:39 PM"
August 2018,256,negative,[name] doesn't realize that,,3682,,,,Zoya Shepko,,,,,"August 1, 2018 9:39 PM"
August 2018,257,Neutral,gg,,3681,,,,Zoya Shepko,,,,,"August 1, 2018 9:39 PM"
August 2018,258,negative,but apparently she's talked to [name] and somehow got her way sooo,,3680,,,,Zoya Shepko,,,,,"August 1, 2018 9:40 PM"
August 2018,259,Neutral,No I don't think so,,3678,,,,Zoya Shepko,,,,,"August 2, 2018 11:41 AM"
August 2018,260,Neutral,I waaaanttt toooo,,3677,,,,Zoya Shepko,,,,,"August 2, 2018 11:41 AM"
August 2018,261,negative,But I think there's no way,,3676,,,,Zoya Shepko,,,,,"August 2, 2018 11:41 AM"
August 2018,262,Neutral,Oh,,3672,,,,Zoya Shepko,,,,,"August 2, 2018 11:56 AM"
August 2018,263,Neutral,gg,,3671,,,,Zoya Shepko,,,,,"August 2, 2018 11:56 AM"
August 2018,264,negative,She's going to say no to Korinya,,3669,,,,Zoya Shepko,,,,,"August 2, 2018 11:56 AM"
August 2018,265,negative,Omg,,3667,,,,Zoya Shepko,,,,,"August 2, 2018 11:57 AM"
August 2018,266,negative,No,,3666,,,,Zoya Shepko,,,,,"August 2, 2018 11:57 AM"
August 2018,267,negative,No,,3664,,,,Zoya Shepko,,,,,"August 2, 2018 11:57 AM"
August 2018,268,negative,No,,3663,,,,Zoya Shepko,,,,,"August 2, 2018 11:57 AM"
August 2018,269,negative,Okay once you actually start talking to her make sure she knows that we need to practice,,3660,,,,Zoya Shepko,,,,,"August 2, 2018 11:57 AM"
August 2018,270,negative,ggggggg,,3657,,,,Zoya Shepko,,,,,"August 2, 2018 11:58 AM"
August 2018,271,negative,Fake news,,3656,,,,Zoya Shepko,,,,,"August 2, 2018 11:58 AM"
August 2018,272,Neutral,She has no WiFi at hawkstone,,3655,,,,Zoya Shepko,,,,,"August 2, 2018 11:58 AM"
August 2018,273,Neutral,Why would she say yes,,3653,,,,Zoya Shepko,,,,,"August 2, 2018 11:58 AM"
August 2018,274,Neutral,Sana that doesn't matter because she said she was also going to Albany,,3652,,,,Zoya Shepko,,,,,"August 2, 2018 11:59 AM"
August 2018,275,Neutral,So like if you went home with me she still would meet to get here,,3649,,,,Zoya Shepko,,,,,"August 2, 2018 11:59 AM"
August 2018,276,fear,And [name] will probably freak about the car,,3647,,,,Zoya Shepko,,,,,"August 2, 2018 11:59 AM"
August 2018,277,negative,gg sorry,,3645,,,,Zoya Shepko,,,,,"August 2, 2018 12:00 PM"
August 2018,278,Neutral,What do you mean this weekend,,3639,,,,Zoya Shepko,,,,,"August 2, 2018 12:02 PM"
August 2018,279,Neutral,Like here??,,3638,,,,Zoya Shepko,,,,,"August 2, 2018 12:02 PM"
August 2018,280,Neutral,No ones home this weekend anyways,,3636,,,,Zoya Shepko,,,,,"August 2, 2018 12:02 PM"
August 2018,281,Neutral,It's just [name] and [name],,3634,,,,Zoya Shepko,,,,,"August 2, 2018 12:02 PM"
August 2018,282,negative,Summers hard man,,3632,,,,Zoya Shepko,,,,,"August 2, 2018 12:02 PM"
August 2018,283,Neutral,Where else would you sleep Sana,,3630,,,,Zoya Shepko,,,,,"August 2, 2018 12:03 PM"
August 2018,284,Neutral,Lol,,3626,,,,Zoya Shepko,,,,,"August 2, 2018 12:03 PM"
August 2018,285,anticipation,I think that was the plan,,3625,,,,Zoya Shepko,,,,,"August 2, 2018 12:03 PM"
August 2018,286,Neutral,Also does [name] have to be at the final concert,,3624,,,,Zoya Shepko,,,,,"August 2, 2018 12:03 PM"
August 2018,287,Neutral,For camp,,3623,,,,Zoya Shepko,,,,,"August 2, 2018 12:03 PM"
August 2018,288,Neutral,Is she aware that's the same weekend,,3622,,,,Zoya Shepko,,,,,"August 2, 2018 12:03 PM"
August 2018,289,Neutral,And that she said yes to Korinya first,,3621,,,,Zoya Shepko,,,,,"August 2, 2018 12:04 PM"
August 2018,290,Neutral,ugh I need [name]s help with caption for korinstagram,,3620,,,,Zoya Shepko,,,,,"August 2, 2018 2:06 PM"
August 2018,291,negative,But I don't think I should bother her,,3619,,,,Zoya Shepko,,,,,"August 2, 2018 2:06 PM"
August 2018,292,Neutral,Did you talk [name],,3618,,,,Zoya Shepko,,,,,"August 4, 2018 11:18 AM"
August 2018,293,Neutral,Can she do Albany,,3617,,,,Zoya Shepko,,,,,"August 4, 2018 11:26 AM"
August 2018,294,negative,Oh gg,,3614,,,,Zoya Shepko,,,,,"August 4, 2018 2:28 PM"
August 2018,295,anticipation,Gotta get on that,,3613,,,,Zoya Shepko,,,,,"August 4, 2018 2:29 PM"
August 2018,296,negative,Omg this is so baaddddd,,3612,,,,Zoya Shepko,,,,,"August 4, 2018 9:58 PM"
August 2018,297,Neutral,Did you sell my ticket,,3610,,,,Zoya Shepko,,,,,"August 5, 2018 12:54 PM"
August 2018,298,Neutral,gg,,3608,,,,Zoya Shepko,,,,,"August 5, 2018 12:56 PM"
August 2018,299,anticipation,What are you going to do with it,,3606,,,,Zoya Shepko,,,,,"August 5, 2018 12:56 PM"
August 2018,300,positive,Okay good,,3604,,,,Zoya Shepko,,,,,"August 5, 2018 12:56 PM"
August 2018,301,negative,whats wrong with [name],,3602,,,,Zoya Shepko,,,,,"August 6, 2018 11:45 AM"
August 2018,302,Neutral,ah yeah,,3599,,,,Zoya Shepko,,,,,"August 6, 2018 12:44 PM"
August 2018,303,Neutral,I thoughts so [name] was talking about it in New Jersey,,3598,,,,Zoya Shepko,,,,,"August 6, 2018 12:44 PM"
August 2018,304,negative,gg man,,3597,,,,Zoya Shepko,,,,,"August 6, 2018 12:48 PM"
August 2018,305,negative,what if you were to get a flight home,,3596,,,,Zoya Shepko,,,,,"August 6, 2018 12:52 PM"
August 2018,306,Neutral,earlier,,3595,,,,Zoya Shepko,,,,,"August 6, 2018 12:52 PM"
August 2018,307,Neutral,maybe on wed,,3594,,,,Zoya Shepko,,,,,"August 6, 2018 12:53 PM"
August 2018,308,Neutral,???,,3593,,,,Zoya Shepko,,,,,"August 6, 2018 12:53 PM"
August 2018,309,Neutral,Idk maybe,,3590,,,,Zoya Shepko,,,,,"August 6, 2018 1:21 PM"
August 2018,310,Neutral,Can you look how much they are,,3589,,,,Zoya Shepko,,,,,"August 6, 2018 1:22 PM"
August 2018,311,Neutral,Maybe [name] won't want to come,,3588,,,,Zoya Shepko,,,,,"August 6, 2018 1:22 PM"
August 2018,312,Neutral,Is she still home on ct,,3585,,,,Zoya Shepko,,,,,"August 6, 2018 1:22 PM"
August 2018,313,Neutral,Well I mean she's in the house with them right,,3583,,,,Zoya Shepko,,,,,"August 6, 2018 1:22 PM"
August 2018,314,Neutral,Now,,3582,,,,Zoya Shepko,,,,,"August 6, 2018 1:22 PM"
August 2018,315,Neutral,[name] is there though right,,3581,,,,Zoya Shepko,,,,,"August 6, 2018 1:23 PM"
August 2018,316,positive,Sana it's fine I don't need to know.  I'm just saying to look at flights and see how much they are so we could maybe do that,,3578,,,,Zoya Shepko,,,,,"August 6, 2018 1:24 PM"
August 2018,317,negative,Also omg I would never spread any news to anything what the heck,,3576,,,,Zoya Shepko,,,,,"August 6, 2018 1:24 PM"
August 2018,318,anger,Omg Sana gg,,3570,,,,Zoya Shepko,,,,,"August 6, 2018 1:27 PM"
August 2018,319,anger,Why would you keep calling her,,3569,,,,Zoya Shepko,,,,,"August 6, 2018 1:28 PM"
August 2018,320,Neutral,Okay fine,,3566,,,,Zoya Shepko,,,,,"August 6, 2018 1:28 PM"
August 2018,321,anticipation,How would you get back home,,3565,,,,Zoya Shepko,,,,,"August 6, 2018 1:29 PM"
August 2018,322,Neutral,If it's one way,,3564,,,,Zoya Shepko,,,,,"August 6, 2018 1:29 PM"
August 2018,323,Neutral,Okokok,,3561,,,,Zoya Shepko,,,,,"August 6, 2018 1:29 PM"
August 2018,324,Neutral,What,,3558,,,,Zoya Shepko,,,,,"August 7, 2018 10:07 AM"
August 2018,325,negative,Omg,,3555,,,,Zoya Shepko,,,,,"August 7, 2018 10:07 AM"
August 2018,326,negative,So lame,,3554,,,,Zoya Shepko,,,,,"August 7, 2018 10:07 AM"
August 2018,327,Neutral,I mean you gotta know,,3551,,,,Zoya Shepko,,,,,"August 7, 2018 10:08 AM"
August 2018,328,Neutral,Because you have to be there,,3550,,,,Zoya Shepko,,,,,"August 7, 2018 10:08 AM"
August 2018,329,Neutral,gg,,3548,,,,Zoya Shepko,,,,,"August 7, 2018 10:09 AM"
August 2018,330,Neutral,Okay,,3546,,,,Zoya Shepko,,,,,"August 7, 2018 10:12 AM"
August 2018,331,trust,So what do you want,,3543,,,,Zoya Shepko,,,,,"August 7, 2018 10:13 AM"
August 2018,332,anticipation,I'm saying with coming home,,3541,,,,Zoya Shepko,,,,,"August 7, 2018 10:13 AM"
August 2018,333,Neutral,It's probably better if you are driving with her,,3540,,,,Zoya Shepko,,,,,"August 7, 2018 10:14 AM"
August 2018,334,anger,Lol Sana that's what you get for moving to another country,,3536,,,,Zoya Shepko,,,,,"August 7, 2018 10:15 AM"
August 2018,335,trust,You can call me anytime,,3534,,,,Zoya Shepko,,,,,"August 7, 2018 10:15 AM"
August 2018,336,trust,Yeah of course it is,,3532,,,,Zoya Shepko,,,,,"August 7, 2018 10:16 AM"
August 2018,337,anticipation,Come for camppp concerttttt,,3530,,,,Zoya Shepko,,,,,"August 7, 2018 10:20 AM"
August 2018,338,Neutral,Come with [name],,3529,,,,Zoya Shepko,,,,,"August 7, 2018 10:21 AM"
August 2018,339,anticipation,She's coming 2nd week,,3528,,,,Zoya Shepko,,,,,"August 7, 2018 10:21 AM"
August 2018,340,Neutral,What,,3524,,,,Zoya Shepko,,,,,"August 7, 2018 10:22 AM"
August 2018,341,Neutral,Omg,,3518,,,,Zoya Shepko,,,,,"August 7, 2018 10:23 AM"
August 2018,342,Neutral,That's when ubc is there,,3517,,,,Zoya Shepko,,,,,"August 7, 2018 10:23 AM"
August 2018,343,positive,Looooool,,3516,,,,Zoya Shepko,,,,,"August 7, 2018 10:23 AM"
August 2018,344,Neutral,For tour,,3515,,,,Zoya Shepko,,,,,"August 7, 2018 10:23 AM"
August 2018,345,positive,That's lit though,,3511,,,,Zoya Shepko,,,,,"August 7, 2018 10:24 AM"
August 2018,346,Neutral,Do they want Korinya lol,,3510,,,,Zoya Shepko,,,,,"August 7, 2018 10:24 AM"
August 2018,347,Neutral,I have no idea,,3507,,,,Zoya Shepko,,,,,"August 7, 2018 10:24 AM"
August 2018,348,positive,Naive,,3505,,,,Zoya Shepko,,,,,"August 7, 2018 10:27 AM"
August 2018,349,positive,Naiicerr,,3504,,,,Zoya Shepko,,,,,"August 7, 2018 10:27 AM"
August 2018,350,Neutral,No,,3502,,,,Zoya Shepko,,,,,"August 7, 2018 10:27 AM"
August 2018,351,Neutral,I don't do anything,,3501,,,,Zoya Shepko,,,,,"August 7, 2018 10:28 AM"
August 2018,352,negative,I'm not teaching bandura cause they don't think I'm actually a good player,,3499,,,,Zoya Shepko,,,,,"August 7, 2018 10:28 AM"
August 2018,353,negative,It's fine,,3498,,,,Zoya Shepko,,,,,"August 7, 2018 10:28 AM"
August 2018,354,negative,Not the best time in the world,,3496,,,,Zoya Shepko,,,,,"August 7, 2018 10:28 AM"
August 2018,355,Neutral,Yes,,3495,,,,Zoya Shepko,,,,,"August 7, 2018 10:28 AM"
August 2018,356,Neutral,Like 10,,3493,,,,Zoya Shepko,,,,,"August 7, 2018 10:28 AM"
August 2018,357,Neutral,Only 2 girls under 18 and 3 over,,3491,,,,Zoya Shepko,,,,,"August 7, 2018 10:29 AM"
August 2018,358,Neutral,There's more boys,,3490,,,,Zoya Shepko,,,,,"August 7, 2018 10:29 AM"
August 2018,359,negative,So like I don't really need to be here,,3489,,,,Zoya Shepko,,,,,"August 7, 2018 10:30 AM"
August 2018,360,Neutral,Also omg,,3488,,,,Zoya Shepko,,,,,"August 7, 2018 10:30 AM"
August 2018,361,negative,[name] brought over one of his bandura friends from Ukraine and and [name] haaaateesss her,,3487,,,,Zoya Shepko,,,,,"August 7, 2018 10:30 AM"
August 2018,362,Neutral,They're teaching the same group and the lady is taking over and making [name] her assistant,,3486,,,,Zoya Shepko,,,,,"August 7, 2018 10:31 AM"
August 2018,363,joy,I love it,,3485,,,,Zoya Shepko,,,,,"August 7, 2018 10:31 AM"
August 2018,364,negative,Also complaining if she's not at rehearsal,,3484,,,,Zoya Shepko,,,,,"August 7, 2018 10:32 AM"
August 2018,365,Neutral,Like finally,,3483,,,,Zoya Shepko,,,,,"August 7, 2018 10:32 AM"
August 2018,366,negative,She hates it so much,,3477,,,,Zoya Shepko,,,,,"August 7, 2018 10:33 AM"
August 2018,367,negative,Ripripriprip,,3476,,,,Zoya Shepko,,,,,"August 7, 2018 10:33 AM"
August 2018,368,positive,It's the best thing ever,,3474,,,,Zoya Shepko,,,,,"August 7, 2018 10:34 AM"
August 2018,369,Neutral,Also,,3470,,,,Zoya Shepko,,,,,"August 7, 2018 10:35 AM"
August 2018,370,Neutral,She changes from talking in ukrainian when she talks to [name],,3469,,,,Zoya Shepko,,,,,"August 7, 2018 10:35 AM"
August 2018,371,Neutral,Yes,,3466,,,,Zoya Shepko,,,,,"August 7, 2018 10:36 AM"
August 2018,372,negative,It rekts her whole thing of âohhh ukrainian culture is soooo important to meâ,,3463,,,,Zoya Shepko,,,,,"August 7, 2018 10:37 AM"
August 2018,373,Neutral,Yes,,3462,,,,Zoya Shepko,,,,,"August 7, 2018 10:37 AM"
August 2018,374,positive,She's lit she was teaching in the same bandur school as [name] in Ukraine so obvi she's better then [name],,3460,,,,Zoya Shepko,,,,,"August 7, 2018 10:40 AM"
August 2018,375,positive,She ended up doing it herself with all the airport stuff I think it was [name] that made a bigger deal about it,,3459,,,,Zoya Shepko,,,,,"August 7, 2018 10:40 AM"
August 2018,376,negative,[name]s just too much,,3458,,,,Zoya Shepko,,,,,"August 7, 2018 10:42 AM"
August 2018,377,negative,She has a bite on her leg and the whole camp neeeeds to know,,3457,,,,Zoya Shepko,,,,,"August 7, 2018 10:42 AM"
August 2018,378,disgust,Like a little spider bite,,3456,,,,Zoya Shepko,,,,,"August 7, 2018 10:42 AM"
August 2018,379,negative,They all teach when I'm free that's the problem,,3451,,,,Zoya Shepko,,,,,"August 7, 2018 10:49 AM"
August 2018,380,Neutral,I wanted to,,3450,,,,Zoya Shepko,,,,,"August 7, 2018 10:49 AM"
August 2018,381,Neutral,We got 500 from New Jersey,,3449,,,,Zoya Shepko,,,,,"August 7, 2018 10:49 AM"
August 2018,382,Neutral,The video chat ended.,,3447,,,,Zoya Shepko,,,,,"August 8, 2018 1:31 PM"
August 2018,383,Neutral,The video chat ended.,,3446,,,,Zoya Shepko,,,,,"August 8, 2018 2:04 PM"
August 2018,384,Neutral,It dead,,3445,,,,Zoya Shepko,,,,,"August 8, 2018 2:04 PM"
August 2018,385,trust,Ughh find a ticket for New York show,,3438,,,,Zoya Shepko,,,,,"August 8, 2018 6:22 PM"
August 2018,386,trust,And go with me and [name],,3437,,,,Zoya Shepko,,,,,"August 8, 2018 6:22 PM"
August 2018,387,Neutral,Sana I took that photo,,3434,,,,Zoya Shepko,,,,,"August 8, 2018 11:20 PM"
August 2018,388,joy,Also legit have been to like 2 rehearsals and I know the music more then [name] what the heck,,3433,,,,Zoya Shepko,,,,,"August 8, 2018 11:36 PM"
August 2018,389,Neutral,Sana can you get the old CBC conductor email,,3432,,,,Zoya Shepko,,,,,"August 9, 2018 9:06 AM"
August 2018,390,negative,I tried getting it from [name] but he ignored me,,3431,,,,Zoya Shepko,,,,,"August 9, 2018 9:06 AM"
August 2018,391,Neutral,[name] wants it,,3430,,,,Zoya Shepko,,,,,"August 9, 2018 9:06 AM"
August 2018,392,negative,Ugh,,3427,,,,Zoya Shepko,,,,,"August 9, 2018 9:15 AM"
August 2018,393,negative,gg,,3424,,,,Zoya Shepko,,,,,"August 9, 2018 9:26 AM"
August 2018,394,Neutral,Omg,,3421,,,,Zoya Shepko,,,,,"August 9, 2018 9:27 AM"
August 2018,395,Neutral,Wow,,3420,,,,Zoya Shepko,,,,,"August 9, 2018 9:27 AM"
August 2018,396,Neutral,What a life,,3418,,,,Zoya Shepko,,,,,"August 9, 2018 9:27 AM"
August 2018,397,Neutral,Should have come to camp,,3415,,,,Zoya Shepko,,,,,"August 9, 2018 9:27 AM"
August 2018,398,surprise,Omg,,3413,,,,Zoya Shepko,,,,,"August 9, 2018 9:28 AM"
August 2018,399,surprise,What the heck,,3412,,,,Zoya Shepko,,,,,"August 9, 2018 9:28 AM"
August 2018,400,negative,Rekt,,3410,,,,Zoya Shepko,,,,,"August 9, 2018 9:28 AM"
August 2018,401,negative,Rekt,,3408,,,,Zoya Shepko,,,,,"August 9, 2018 9:28 AM"
August 2018,402,negative,Rekt,,3405,,,,Zoya Shepko,,,,,"August 9, 2018 9:29 AM"
August 2018,403,Neutral,While he was there??,,3403,,,,Zoya Shepko,,,,,"August 9, 2018 9:29 AM"
August 2018,404,negative,Rip,,3394,,,,Zoya Shepko,,,,,"August 9, 2018 9:59 AM"
August 2018,405,negative,Rekt,,3393,,,,Zoya Shepko,,,,,"August 9, 2018 9:59 AM"
August 2018,406,negative,Sana [name] just randomly FaceTimes me really drunk,,3392,,,,Zoya Shepko,,,,,"August 9, 2018 10:49 PM"
August 2018,407,negative,And I told [name] and she's asking me what she was talking about,,3391,,,,Zoya Shepko,,,,,"August 9, 2018 10:49 PM"
August 2018,408,negative,What the heck,,3390,,,,Zoya Shepko,,,,,"August 9, 2018 10:49 PM"
August 2018,409,Neutral,So random,,3389,,,,Zoya Shepko,,,,,"August 9, 2018 10:50 PM"
August 2018,410,surprise,She keeps talking to me randomly,,3388,,,,Zoya Shepko,,,,,"August 9, 2018 10:52 PM"
August 2018,411,Neutral,Like what the heck,,3387,,,,Zoya Shepko,,,,,"August 9, 2018 10:52 PM"
August 2018,412,Neutral,Idk she was mumbling on,,3385,,,,Zoya Shepko,,,,,"August 9, 2018 11:13 PM"
August 2018,413,Neutral,And I was like I have to go [name],,3383,,,,Zoya Shepko,,,,,"August 9, 2018 11:13 PM"
August 2018,414,Neutral,She was saying something but I could here her,,3382,,,,Zoya Shepko,,,,,"August 9, 2018 11:14 PM"
August 2018,415,Neutral,Yes,,3379,,,,Zoya Shepko,,,,,"August 9, 2018 11:14 PM"
August 2018,416,sadness,How am I supposed to talk to her,,3378,,,,Zoya Shepko,,,,,"August 9, 2018 11:14 PM"
August 2018,417,sadness,If I don't know anything,,3376,,,,Zoya Shepko,,,,,"August 9, 2018 11:14 PM"
August 2018,418,sadness,Okay that's what I thought she told me,,3371,,,,Zoya Shepko,,,,,"August 9, 2018 11:15 PM"
August 2018,419,anger,Sana of course not,,3370,,,,Zoya Shepko,,,,,"August 9, 2018 11:15 PM"
