month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
April 2015,13,Neutral,for [name] it's around 40 we know that,,13983,,,,Sana Shepko,,,,,"April 15, 2015 1:46 PM"
April 2015,14,Neutral,oh so $40 for [name] too,,13981,,,,Sana Shepko,,,,,"April 15, 2015 1:48 PM"
April 2015,15,positive,i think we should give them their money back i think it's fair,,13980,,,,Sana Shepko,,,,,"April 15, 2015 1:49 PM"
April 2015,16,Neutral,if they're spending money to get here,,13979,,,,Sana Shepko,,,,,"April 15, 2015 1:49 PM"
April 2015,17,trust,what do you think,,13978,,,,Sana Shepko,,,,,"April 15, 2015 1:49 PM"
April 2015,18,Neutral,i think i still have korinya money from cds,,13976,,,,Sana Shepko,,,,,"April 15, 2015 1:51 PM"
April 2015,19,Neutral,like from a long time ago,,13975,,,,Sana Shepko,,,,,"April 15, 2015 1:52 PM"
April 2015,20,anticipation,ok well i told them we're reimbursing them so they're probably coming now,,13973,,,,Sana Shepko,,,,,"April 15, 2015 1:53 PM"
April 2015,21,Neutral,who were you talking to about beltane? [name] or [name]>,,13972,,,,Sana Shepko,,,,,"April 15, 2015 1:54 PM"
April 2015,22,Neutral,?,,13971,,,,Sana Shepko,,,,,"April 15, 2015 1:54 PM"
April 2015,23,Neutral,could we find out more about when/what sets?,,13970,,,,Sana Shepko,,,,,"April 15, 2015 1:55 PM"
April 2015,24,Neutral,[name] said maybe,,13968,,,,Sana Shepko,,,,,"April 16, 2015 7:44 PM"
April 2015,25,Neutral,And I think probs def oct wedding,,13967,,,,Sana Shepko,,,,,"April 16, 2015 7:45 PM"
April 2015,26,Neutral,Idk they said they would think about it,,13965,,,,Sana Shepko,,,,,"April 16, 2015 7:47 PM"
April 2015,27,Neutral,Why,,13963,,,,Sana Shepko,,,,,"April 17, 2015 9:45 AM"
April 2015,28,anger,What the fuck,,13962,,,,Sana Shepko,,,,,"April 17, 2015 9:45 AM"
April 2015,29,Neutral,What are we preferring,,13961,,,,Sana Shepko,,,,,"April 17, 2015 9:45 AM"
April 2015,30,disgust,Ughh,,13959,,,,Sana Shepko,,,,,"April 17, 2015 9:46 AM"
April 2015,31,Neutral,Is this like afternoon vs night?,,13958,,,,Sana Shepko,,,,,"April 17, 2015 9:46 AM"
April 2015,32,Neutral,If it is pick afternoon,,13957,,,,Sana Shepko,,,,,"April 17, 2015 9:46 AM"
April 2015,33,positive,Like a 3 show is perfect,,13956,,,,Sana Shepko,,,,,"April 17, 2015 9:46 AM"
April 2015,34,positive,Yeah less work the better,,13953,,,,Sana Shepko,,,,,"April 17, 2015 9:49 AM"
April 2015,35,Neutral,Honestly,,13952,,,,Sana Shepko,,,,,"April 17, 2015 9:49 AM"
April 2015,36,anticipation,Is anything confirmed?,,13951,,,,Sana Shepko,,,,,"April 17, 2015 12:55 PM"
April 2015,37,Neutral,What about,,13948,,,,Sana Shepko,,,,,"April 24, 2015 8:09 PM"
April 2015,38,Neutral,1 and later??,,13944,,,,Sana Shepko,,,,,"April 28, 2015 8:18 PM"
April 2015,39,anticipation,Are we only playing once??,,13943,,,,Sana Shepko,,,,,"April 28, 2015 8:18 PM"
April 2015,40,Neutral,Why not,,13941,,,,Sana Shepko,,,,,"April 28, 2015 8:21 PM"
April 2015,41,Neutral,Yeah,,13938,,,,Sana Shepko,,,,,"April 28, 2015 8:23 PM"
April 2015,42,Neutral,so i told [name] that there's no reason to set the coffee machine at 6 am,,13937,,,,Sana Shepko,,,,,"April 29, 2015 10:30 AM"
April 2015,43,Neutral,because no one but her wakes up then,,13936,,,,Sana Shepko,,,,,"April 29, 2015 10:30 AM"
April 2015,44,anger,and then we got into this whole fucking fight,,13935,,,,Sana Shepko,,,,,"April 29, 2015 10:30 AM"
April 2015,45,anger,and i'm like jesus fucking christ [name] all i'm trying to do is make you understand that maybe you should consider other people when you're making fucking coffee,,13934,,,,Sana Shepko,,,,,"April 29, 2015 10:31 AM"
April 2015,46,anger,and she called me abusive again,,13933,,,,Sana Shepko,,,,,"April 29, 2015 10:31 AM"
April 2015,47,Neutral,omg,,13931,,,,Sana Shepko,,,,,"April 29, 2015 10:40 AM"
April 2015,48,anger,shes' just ANNOYING,,13930,,,,Sana Shepko,,,,,"April 29, 2015 10:40 AM"
April 2015,49,negative,LIKE WTF CAN'T I HAVE A CONVERSATION WITH YOU,,13929,,,,Sana Shepko,,,,,"April 29, 2015 10:40 AM"
April 2015,50,sadness,THAT DOESN'T END UP WITH YOU GETTING UPSET FOR NOT TALKING TO YOU ABOUT THE FUNERAL,,13928,,,,Sana Shepko,,,,,"April 29, 2015 10:40 AM"
April 2015,51,anger,i'm like [name] there's a REASON why i don't feel like talking about something that is SAD AND PAINFUL,,13927,,,,Sana Shepko,,,,,"April 29, 2015 10:41 AM"
April 2015,52,sadness,PLEASE BE SENSITIVE TO OTHER PEOPLE,,13926,,,,Sana Shepko,,,,,"April 29, 2015 10:41 AM"
April 2015,53,Neutral,"""I learned today that I am sel[name] for setting the coffee machine for 6 am. I'm grateful for the few minutes of conversation, I bet the quota was reached for the day. Everyday is a new day with new teachings! smile emoticon #livingwithcollegekidsisfun""",,13925,,,,Sana Shepko,,,,,"April 29, 2015 10:41 AM"
April 2015,54,Neutral,lol,,13924,,,,Sana Shepko,,,,,"April 29, 2015 10:41 AM"
April 2015,55,positive,i liked it,,13922,,,,Sana Shepko,,,,,"April 29, 2015 10:42 AM"
April 2015,56,anger,bitch,,13921,,,,Sana Shepko,,,,,"April 29, 2015 10:42 AM"
April 2015,57,Neutral,he's [name]'s age,,13919,,,,Sana Shepko,,,,,"April 29, 2015 10:42 AM"
April 2015,58,Neutral,he basically does his own thing you just have to drive him to karate,,13918,,,,Sana Shepko,,,,,"April 29, 2015 10:42 AM"
April 2015,59,positive,so you could bring like a textbook and study,,13917,,,,Sana Shepko,,,,,"April 29, 2015 10:43 AM"
April 2015,60,Neutral,mmmmmmmm,,13915,,,,Sana Shepko,,,,,"April 29, 2015 10:43 AM"
April 2015,61,Neutral,depends,,13914,,,,Sana Shepko,,,,,"April 29, 2015 10:43 AM"
April 2015,62,Neutral,ok,,13912,,,,Sana Shepko,,,,,"April 29, 2015 10:43 AM"
April 2015,63,Neutral,yeah you can take it,,13911,,,,Sana Shepko,,,,,"April 29, 2015 10:43 AM"
April 2015,64,Neutral,no,,13909,,,,Sana Shepko,,,,,"April 29, 2015 10:44 AM"
April 2015,65,Neutral,no it's fine,,13908,,,,Sana Shepko,,,,,"April 29, 2015 10:44 AM"
April 2015,66,Neutral,just do the whole thing,,13907,,,,Sana Shepko,,,,,"April 29, 2015 10:44 AM"
April 2015,67,positive,you can make some $$$$$!,,13906,,,,Sana Shepko,,,,,"April 29, 2015 10:45 AM"
April 2015,68,Neutral,[name] says we should do our own bobriwka forms,,13905,,,,Sana Shepko,,,,,"April 29, 2015 10:45 AM"
April 2015,69,anticipation,also [name]'s graduation is on friday,,13904,,,,Sana Shepko,,,,,"April 29, 2015 10:46 AM"
April 2015,70,Neutral,so we would leave thursday,,13903,,,,Sana Shepko,,,,,"April 29, 2015 10:46 AM"
April 2015,71,Neutral,yeah i called her,,13901,,,,Sana Shepko,,,,,"April 29, 2015 10:46 AM"
April 2015,72,Neutral,she just said to tell [name] (that's the kid) that you are my sister,,13900,,,,Sana Shepko,,,,,"April 29, 2015 10:46 AM"
April 2015,73,Neutral,i gave her your phone number too,,13899,,,,Sana Shepko,,,,,"April 29, 2015 10:47 AM"
April 2015,74,anticipation,it would probably be good if you could text her actually,,13897,,,,Sana Shepko,,,,,"April 29, 2015 10:47 AM"
April 2015,75,Neutral,i'll give you her number,,13896,,,,Sana Shepko,,,,,"April 29, 2015 10:47 AM"
April 2015,76,Neutral,(845)380-1211,,13895,,,,Sana Shepko,,,,,"April 29, 2015 10:48 AM"
April 2015,77,Neutral,zoya,,13893,,,,Sana Shepko,,,,,"April 29, 2015 11:37 AM"
April 2015,78,anticipation,what time are we playing on saturday,,13892,,,,Sana Shepko,,,,,"April 29, 2015 11:37 AM"
April 2015,79,anger,ZOYA,,13891,,,,Sana Shepko,,,,,"April 29, 2015 11:45 AM"
April 2015,80,Neutral,i have to babysit at 2 on sat,,13889,,,,Sana Shepko,,,,,"April 29, 2015 11:50 AM"
April 2015,81,Neutral,i think i'll make it,,13888,,,,Sana Shepko,,,,,"April 29, 2015 11:51 AM"
April 2015,82,Neutral,esp if we end a little early,,13887,,,,Sana Shepko,,,,,"April 29, 2015 11:51 AM"
April 2015,83,anticipation,and [name] and [name] aren't coming,,13886,,,,Sana Shepko,,,,,"April 29, 2015 11:52 AM"
April 2015,84,Neutral,no i told them it's not worth it,,13881,,,,Sana Shepko,,,,,"April 29, 2015 11:55 AM"
April 2015,85,Neutral,bc they would probably need rides to bus stations and shit,,13880,,,,Sana Shepko,,,,,"April 29, 2015 11:56 AM"
April 2015,86,anger,and i have to fucking babysit,,13879,,,,Sana Shepko,,,,,"April 29, 2015 11:56 AM"
April 2015,87,Neutral,so,,13878,,,,Sana Shepko,,,,,"April 29, 2015 11:56 AM"
April 2015,88,Neutral,plus it's finals,,13877,,,,Sana Shepko,,,,,"April 29, 2015 11:56 AM"
April 2015,89,Neutral,whatever,,13876,,,,Sana Shepko,,,,,"April 29, 2015 11:56 AM"
April 2015,90,Neutral,we could ask if we could only do 30,,13874,,,,Sana Shepko,,,,,"April 29, 2015 11:56 AM"
April 2015,91,Neutral,ok,,13871,,,,Sana Shepko,,,,,"April 29, 2015 11:57 AM"
April 2015,92,Neutral,zoya,,13870,,,,Sana Shepko,,,,,"April 29, 2015 11:57 AM"
April 2015,93,Neutral,you talk to them,,13869,,,,Sana Shepko,,,,,"April 29, 2015 11:57 AM"
April 2015,94,Neutral,You sent a photo.,,13868,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/11198438_10153409126433054_1942385812_n_10153409126433054.jpg,Sana Shepko,,,,,"April 29, 2015 11:57 AM"
April 2015,95,Neutral,no to what,,13865,,,,Sana Shepko,,,,,"April 29, 2015 12:00 PM"
April 2015,96,Neutral,at beltane?,,13863,,,,Sana Shepko,,,,,"April 29, 2015 12:02 PM"
April 2015,97,anger,ZOYA CONTACT [name]s MOM,,13862,,,,Sana Shepko,,,,,"April 29, 2015 5:00 PM"
April 2015,98,Neutral,Did you tell her,,13858,,,,Sana Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,99,positive,Haha aw that's cute,,13856,,,,Sana Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,100,anticipation,She says she's coming home,,13853,,,,Sana Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,101,Neutral,Idk,,13851,,,,Sana Shepko,,,,,"April 29, 2015 5:11 PM"
April 2015,102,fear,She might be a little mad I'm just warning you,,13849,,,,Sana Shepko,,,,,"April 29, 2015 5:13 PM"
April 2015,103,Neutral,I would try calling her again,,13848,,,,Sana Shepko,,,,,"April 29, 2015 5:14 PM"
April 2015,104,surprise,What....,,13846,,,,Sana Shepko,,,,,"April 29, 2015 5:14 PM"
April 2015,105,surprise,What???,,13843,,,,Sana Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,106,surprise,You mean voicemail??,,13841,,,,Sana Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,107,surprise,Lol she cursed in your voicemail???,,13839,,,,Sana Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,108,negative,Wait what did she say when you spoke with her,,13838,,,,Sana Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,109,anger,Ummmm she said she left you a voicemail where she cursed you out?,,13836,,,,Sana Shepko,,,,,"April 29, 2015 5:16 PM"
April 2015,110,negative,Is that what she said?,,13835,,,,Sana Shepko,,,,,"April 29, 2015 5:16 PM"
April 2015,111,Neutral,What do you mean probably,,13832,,,,Sana Shepko,,,,,"April 29, 2015 5:16 PM"
April 2015,112,surprise,Ugh idk dude whatever if I lose that babysitting gig it's not a big deal I didn't make much off of it anyway,,13831,,,,Sana Shepko,,,,,"April 29, 2015 5:17 PM"
April 2015,113,positive,It's fine zoya even if she hates you it's ok,,13830,,,,Sana Shepko,,,,,"April 29, 2015 5:17 PM"
April 2015,114,anticipation,Did she say that she was coming home when you spoke to her on the phone? Is she taking [name] to karate?,,13827,,,,Sana Shepko,,,,,"April 29, 2015 5:19 PM"
April 2015,115,Neutral,Ok ok,,13825,,,,Sana Shepko,,,,,"April 29, 2015 5:19 PM"
April 2015,116,Neutral,Traffics pretty bad fyi,,13824,,,,Sana Shepko,,,,,"April 29, 2015 5:19 PM"
April 2015,117,Neutral,So I would leave a minimum of like 15 min before 6,,13823,,,,Sana Shepko,,,,,"April 29, 2015 5:20 PM"
April 2015,118,Neutral,Whyyyy zoya,,13820,,,,Sana Shepko,,,,,"April 29, 2015 5:21 PM"
April 2015,119,positive,Just relax,,13819,,,,Sana Shepko,,,,,"April 29, 2015 5:21 PM"
April 2015,120,positive,You have to more confidence in yourself,,13818,,,,Sana Shepko,,,,,"April 29, 2015 5:21 PM"
April 2015,121,positive,It's fine whatever mistakes happen,,13817,,,,Sana Shepko,,,,,"April 29, 2015 5:21 PM"
April 2015,122,anger,She's just freaking out for no reason he's fucking 11 for Christs sake he's not an infant,,13816,,,,Sana Shepko,,,,,"April 29, 2015 5:22 PM"
April 2015,123,positive,And I mean you played basketball with him,,13814,,,,Sana Shepko,,,,,"April 29, 2015 5:22 PM"
April 2015,124,positive,That's pretty cute,,13813,,,,Sana Shepko,,,,,"April 29, 2015 5:22 PM"
April 2015,125,positive,He probably likes you,,13812,,,,Sana Shepko,,,,,"April 29, 2015 5:22 PM"
April 2015,126,positive,Hahhahsha,,13809,,,,Sana Shepko,,,,,"April 29, 2015 6:59 PM"
April 2015,127,anger,Oh my fucking god,,13807,,,,Sana Shepko,,,,,"April 29, 2015 6:59 PM"
April 2015,128,positive,Ok good,,13806,,,,Sana Shepko,,,,,"April 29, 2015 7:00 PM"
April 2015,129,Neutral,Did u Pick up [name],,13805,,,,Sana Shepko,,,,,"April 29, 2015 7:00 PM"
May 2015,1,Neutral,No,,13796,,,,Sana Shepko,,,,,"May 4, 2015 4:55 PM"
May 2015,2,Neutral,I didn't really star then,,13792,,,,Sana Shepko,,,,,"May 4, 2015 4:56 PM"
May 2015,3,anger,ZOYA OMG [name]'S CALLING FESTIVALS,,13791,,,,Sana Shepko,,,,,"May 19, 2015 11:42 AM"
May 2015,4,anger,ABOUT US WHY,,13790,,,,Sana Shepko,,,,,"May 19, 2015 11:42 AM"
May 2015,5,anger,WHY,,13789,,,,Sana Shepko,,,,,"May 19, 2015 11:42 AM"
May 2015,6,anger,WHY,,13788,,,,Sana Shepko,,,,,"May 19, 2015 11:42 AM"
May 2015,7,anger,WHO THE FUCK TOLD HER TO CALL CANADIAN FESTIVALS,,13787,,,,Sana Shepko,,,,,"May 19, 2015 11:43 AM"
May 2015,8,anger,omg this is really pissing me off,,13786,,,,Sana Shepko,,,,,"May 19, 2015 11:43 AM"
May 2015,9,Neutral,ok so here is the daycare (it's on kayleigh drive i don't remember if it's 5 or not but you've seen it so whatever),,13784,,,,Sana Shepko,,,,,"May 20, 2015 10:57 PM"
May 2015,10,Neutral,"https://www.google.com/maps/dir/600+Albany+Post+Road,+New+Paltz,+NY+12561-3633,+USA/5+Kayleigh+Dr,+New+Paltz,+NY+12561/@41.7077415,-74.2012512,12z/data=!3m1!4b1!4m13!4m12!1m5!1m1!1s0x89dd219a1df3a2a1:0x8348669bdfad0fc5!2m2!1d-74.141584!2d41.727133!1m5!1m1!1s0x89dd23abc4ca43f3:0x37d5b15974f31399!2m2!1d-74.0797338!2d41.7057006",,13783,,,,Sana Shepko,"https://www.google.com/maps/dir/600+Albany+Post+Road,+New+Paltz,+NY+12561-3633,+USA/5+Kayleigh+Dr,+New+Paltz,+NY+12561/@41.7077415,-74.2012512,12z/data=!3m1!4b1!4m13!4m12!1m5!1m1!1s0x89dd219a1df3a2a1:0x8348669bdfad0fc5!2m2!1d-74.141584!2d41.727133!1m5!1m1!1s0x89dd23abc4ca43f3:0x37d5b15974f31399!2m2!1d-74.0797338!2d41.7057006",,,,"May 20, 2015 10:57 PM"
May 2015,11,Neutral,and [name] lives on james ct. off of andrea dr.,,13782,,,,Sana Shepko,,,,,"May 20, 2015 10:57 PM"
May 2015,12,anticipation,he gets out of daycare at 5 and then you take him home and just chill with him. takes spoonful of medicine (on top of fridge) at 8. usually put him to bed before 9,,13781,,,,Sana Shepko,,,,,"May 20, 2015 10:59 PM"
June 2015,1,surprise,Whattttt,,13777,,,,Sana Shepko,,,,,"June 6, 2015 5:53 PM"
June 2015,2,surprise,Where,,13776,,,,Sana Shepko,,,,,"June 6, 2015 5:53 PM"
June 2015,3,surprise,What the fuck,,13775,,,,Sana Shepko,,,,,"June 6, 2015 5:53 PM"
June 2015,4,surprise,Where was it,,13774,,,,Sana Shepko,,,,,"June 6, 2015 5:53 PM"
June 2015,5,joy,Thank you so much,,13773,,,,Sana Shepko,,,,,"June 6, 2015 5:54 PM"
June 2015,6,anger,Zoya are you trolling me,,13771,,,,Sana Shepko,,,,,"June 6, 2015 6:28 PM"
June 2015,7,Neutral,Please tell me you're trolling,,13770,,,,Sana Shepko,,,,,"June 6, 2015 6:28 PM"
June 2015,8,Neutral,Where in my car,,13769,,,,Sana Shepko,,,,,"June 6, 2015 6:28 PM"
June 2015,9,Neutral,ZOYA WHERE IN MY CAR,,13768,,,,Sana Shepko,,,,,"June 6, 2015 6:29 PM"
June 2015,10,Neutral,WHERE,,13766,,,,Sana Shepko,,,,,"June 6, 2015 6:29 PM"
June 2015,11,positive,Zoya for real,,13765,,,,Sana Shepko,,,,,"June 6, 2015 6:30 PM"
June 2015,12,Neutral,Where,,13764,,,,Sana Shepko,,,,,"June 6, 2015 6:30 PM"
June 2015,13,Neutral,Where in my carrrrr,,13763,,,,Sana Shepko,,,,,"June 6, 2015 6:30 PM"
June 2015,14,Neutral,OMGGGGGG,,13761,,,,Sana Shepko,,,,,"June 6, 2015 6:31 PM"
June 2015,15,joy,THANK YOUUUUU,,13760,,,,Sana Shepko,,,,,"June 6, 2015 6:31 PM"
June 2015,16,trust,I probably put it there for safekeeping I,,13757,,,,Sana Shepko,,,,,"June 6, 2015 7:48 PM"
June 2015,17,Neutral,And then forgot about it,,13756,,,,Sana Shepko,,,,,"June 6, 2015 7:48 PM"
June 2015,18,Neutral,Uh oh,,13753,,,,Sana Shepko,,,,,"June 6, 2015 9:28 PM"
June 2015,19,fear,Oh god what's happening,,13747,,,,Sana Shepko,,,,,"June 7, 2015 12:49 PM"
June 2015,20,Neutral,k,,13744,,,,Sana Shepko,,,,,"June 9, 2015 5:35 PM"
June 2015,21,Neutral,changed my prof pic,,13743,,,,Sana Shepko,,,,,"June 9, 2015 5:35 PM"
June 2015,22,positive,we good,,13742,,,,Sana Shepko,,,,,"June 9, 2015 5:35 PM"
June 2015,23,negative,ok and also i legit needed to rest,,13740,,,,Sana Shepko,,,,,"June 9, 2015 5:36 PM"
June 2015,24,negative,i still need a nap,,13739,,,,Sana Shepko,,,,,"June 9, 2015 5:36 PM"
June 2015,25,Neutral,You sent a photo.,,13738,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/11414812_10153520406148054_931018189_n_10153520406148054.jpg,Sana Shepko,,,,,"June 11, 2015 9:35 AM"
June 2015,26,Neutral,https://www.dropbox.com/sh/msw0z85k8p3224w/QZ8VmLOz5H,,13733,,,,Sana Shepko,https://www.dropbox.com/sh/msw0z85k8p3224w/QZ8VmLOz5H,,,,"June 16, 2015 1:01 AM"
June 2015,27,trust,zoya help me manage the korinya email account while i'm away,,13732,,,,Sana Shepko,,,,,"June 30, 2015 3:21 PM"
June 2015,28,trust,the username is korinyafolkband@gmail.com,,13731,,,,Sana Shepko,,,,,"June 30, 2015 3:21 PM"
June 2015,29,trust,and the password is [removed],,13730,,,,Sana Shepko,,,,,"June 30, 2015 3:21 PM"
July 2015,1,Neutral,Yes,,13728,,,,Sana Shepko,,,,,"July 1, 2015 2:51 PM"
July 2015,2,trust,I am alive,,13727,,,,Sana Shepko,,,,,"July 1, 2015 2:51 PM"
July 2015,3,trust,yoooooo zoya can you do all the cd stuff??,,13726,,,,Sana Shepko,,,,,"July 2, 2015 5:59 PM"
July 2015,4,Neutral,check the korinya email,,13725,,,,Sana Shepko,,,,,"July 2, 2015 5:59 PM"
July 2015,5,Neutral,there are 2 people who want cds already,,13724,,,,Sana Shepko,,,,,"July 2, 2015 5:59 PM"
July 2015,6,anticipation,i think $5 would be good,,13723,,,,Sana Shepko,,,,,"July 2, 2015 5:59 PM"
July 2015,7,Neutral,for shipping,,13722,,,,Sana Shepko,,,,,"July 2, 2015 5:59 PM"
July 2015,8,Neutral,also,,13721,,,,Sana Shepko,,,,,"July 2, 2015 6:00 PM"
July 2015,9,anticipation,we should maybe figure out a way for them to pay online?? like place an order online and then we'll ship them out??,,13720,,,,Sana Shepko,,,,,"July 2, 2015 6:00 PM"
July 2015,10,anticipation,also the way to ship them is to get a bulk of padded envelopes or something like that and ship them first class,,13719,,,,Sana Shepko,,,,,"July 2, 2015 6:02 PM"
July 2015,11,positive,from what i looked up online that seems to be the way to go but i would talk to the people at the post office too,,13718,,,,Sana Shepko,,,,,"July 2, 2015 6:03 PM"
July 2015,12,Neutral,Check her latest email,,13715,,,,Sana Shepko,,,,,"July 3, 2015 11:45 AM"
July 2015,13,Neutral,I think she wants 4,,13713,,,,Sana Shepko,,,,,"July 3, 2015 11:46 AM"
July 2015,14,Neutral,check all the emails from her,,13711,,,,Sana Shepko,,,,,"July 3, 2015 11:46 AM"
July 2015,15,Neutral,Also it might be worth calling her and maybe telling her the price is higher than $10?,,13709,,,,Sana Shepko,,,,,"July 3, 2015 11:49 AM"
July 2015,16,Neutral,Or maybe being like we have crappy homemade CDs for 10 or these better ones for 15 which do you want,,13708,,,,Sana Shepko,,,,,"July 3, 2015 11:51 AM"
July 2015,17,Neutral,Act like we're offering her an upgrade or something's,,13707,,,,Sana Shepko,,,,,"July 3, 2015 11:51 AM"
July 2015,18,trust,Yo can you return a book for me,,13706,,,,Sana Shepko,,,,,"July 3, 2015 3:02 PM"
July 2015,19,Neutral,The bell jar?? I think it's on the shelf on the way to downstairs,,13705,,,,Sana Shepko,,,,,"July 3, 2015 3:02 PM"
July 2015,20,Neutral,What type,,13703,,,,Sana Shepko,,,,,"July 3, 2015 3:04 PM"
